,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,title_no_stopwords,durationMins
112,cNGt3vm-z6M,愛莉莎莎 Alisasa,一人10000台幣的和牛火鍋！終於吃到傳說中的「伊藤松阪牛」❤ft.阿圓 米鹿｜愛莉莎莎Alisasa,"這部影片「不是」業配影片唷！
也想吃頂級和牛吃到飽的話
但大家想去吃可以透過以下網址訂位：

https://beefking.com.tw/beef-king-%e5%88%86%e5%ba%97/%e5%8f%b0%e5%8c%97%e8%8f%9c%e5%96%ae/



任何合作邀約請洽Pressplay 
Email : alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook社團『愛莉莎莎敗家基地』: https://www.facebook.com/groups/924974291237889/
★Facebook粉絲專頁: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-01-15 08:59:35+00:00,1487427.0,24369.0,,868.0,PT12M5S,hd,false,Wednesday,725.0,0,"['一人10000台幣的和牛火鍋！終於吃到傳說中的「伊藤松阪牛」❤ft.阿圓', '米鹿｜愛莉莎莎Alisasa']",12.083333333333334
113,bvj3JsQCZCU,愛莉莎莎 Alisasa,剛買的iPhone 11 Pro在日本被偷了😭 各項證據都指向員工？｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2020-01-01 08:00:13+00:00,3808869.0,62595.0,,5352.0,PT10M6S,hd,false,Wednesday,606.0,0,"['剛買的iPhone', '11', 'Pro在日本被偷了😭', '各項證據都指向員工？｜愛莉莎莎Alisasa']",10.1
114,cqy9V8CSAV0,愛莉莎莎 Alisasa,房間有私人桑拿？😱住進850億日圓打造的「東京最貴飯店」｜愛莉莎莎Alisasa,"大家有沒有覺得這次的最貴飯店真的很厲害？！
我自己是覺得大勝前兩次的體驗啦ＸＤ （韓國跟馬來）
畢竟充滿文化跟歷史的地方
總是更有Feel 耶！
大家如果還有知道類似的可以推薦我唷 

🏨這次的飯店又是在Hotelscombined上找到最便宜的價錢～～
http://bit.ly/Try-HotelsCombined-With-Alisasa

👘和服由『浅草愛和服』提供
http://aiwafuku.com （可以直接預約）

小喵頻道：https://www.youtube.com/user/aulf2
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-12-27 09:35:45+00:00,1540841.0,26565.0,,1243.0,PT14M58S,hd,false,Friday,898.0,0,['房間有私人桑拿？😱住進850億日圓打造的「東京最貴飯店」｜愛莉莎莎Alisasa'],14.966666666666667
115,3O2qKsF9-yQ,愛莉莎莎 Alisasa,頭髮被燙壞了！在韓國花10000元「頭髮整形」！｜愛莉莎莎Alisasa,"頭髮整形是在這間：（非業配）

江南DNA整形醫院
Line:dna886600

（建議長住韓國的人再去 
因為只做一次的話效果比較不明顯唷！）
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-12-21 09:30:01+00:00,819585.0,13688.0,,520.0,PT10M20S,hd,false,Saturday,620.0,0,['頭髮被燙壞了！在韓國花10000元「頭髮整形」！｜愛莉莎莎Alisasa'],10.333333333333334
116,ARJsPsXdxqw,愛莉莎莎 Alisasa,因病暫停活動一個月😷希望能早點恢復工作！｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-12-07 09:30:00+00:00,2498417.0,43328.0,,2578.0,PT11M5S,hd,false,Saturday,665.0,0,['因病暫停活動一個月😷希望能早點恢復工作！｜愛莉莎莎Alisasa'],11.083333333333334
117,lrdZ1DHWsk8,愛莉莎莎 Alisasa,誠實開箱Youtuber收「公關品」真實心情！廠商別恨我😭｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-11-30 09:30:03+00:00,1840029.0,41284.0,,6182.0,PT11M22S,hd,false,Saturday,682.0,0,['誠實開箱Youtuber收「公關品」真實心情！廠商別恨我😭｜愛莉莎莎Alisasa'],11.366666666666667
118,Jl86bY15fxU,愛莉莎莎 Alisasa,冬天來了！今年韓國熱銷外套Top5必買大公開（先剁手😭）｜愛莉莎莎Alisasa,"大家喜歡今天介紹的外套嗎？

以下是今天介紹單品的詳細資訊：

1️⃣plain-me PM 旅行小包：
http://bit.ly/2O1pA8b

11/21(四) - 11/25(一) 
慶祝plain-me與金馬獎聯名，官網購物滿額免運費唷！

2️⃣
Nerdy外套 nike球鞋 泰迪熊外套皆在
@kkoba_sneaker正韓代購購買 （ig號）

3️⃣
長版大衣 淺藍色 海軍藍oversize外套
都是在弘大八號出口 貢茶走進去那邊 
然後看到吉拿棒再走進去！
會有9間叫做Blue的服飾連鎖店
裡面都有賣類似的衣服喔



══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-11-22 09:57:09+00:00,756591.0,19526.0,,19924.0,PT10M6S,hd,false,Friday,606.0,0,['冬天來了！今年韓國熱銷外套Top5必買大公開（先剁手😭）｜愛莉莎莎Alisasa'],10.1
119,Lm7CGH7vK58,愛莉莎莎 Alisasa,面對韓國巨星「一秒變俗辣」竟然不小心講出超失禮的話😖｜愛莉莎莎Alisasa,"一起來看看充滿大明星的《明星來解謎》吧！
Check out Busted! here: 
https://www.netflix.com/tw/title/80209553

ALUU hair 官方網站 : https://aluu.co.kr/
地址:  서울특별시 종로구 우정국로 48 (견지동) S&S빌딩 804호

感謝@hanni.95協助本片上韓文字幕😊


══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-11-19 09:31:57+00:00,1169642.0,35935.0,,2912.0,PT13M18S,hd,false,Tuesday,798.0,0,['面對韓國巨星「一秒變俗辣」竟然不小心講出超失禮的話😖｜愛莉莎莎Alisasa'],13.3
120,K6pDryg6W7Q,愛莉莎莎 Alisasa,2019年韓國秋冬「新流行」！流行變化速度也太快😱...（有抽獎喔）｜愛莉莎莎Alisasa,"這次的韓國🇰🇷火紅單品大家喜歡嗎? 
我真的都超愛😍
特別是D+AF鞋子都很好搭!
所以快來抽吧

📌這次影片中介紹到的鞋款都在這邊喔~
https://dafshoes.com.tw/OFNn9

🎉11/8~11/11 雙11限時5折
今天分享的這幾雙都有五折~超划算!
https://dafshoes.com.tw/zpvhA

👢素面方頭後空中跟鞋 
https://dafshoes.com.tw/rfGnk

👢素面合腿中跟方頭襪靴 
https://dafshoes.com.tw/fnBQT

👢多色帆布休閒餅乾鞋 
https://dafshoes.com.tw/iX6AV

👢素面方頭中跟短靴 
https://dafshoes.com.tw/2Pr1J

👢顯瘦感絨料中跟膝上長靴 
https://dafshoes.com.tw/DyrlX

📌海外也可以寄送呦~可以直接到官網選購
有問題可以私訊D+AF粉專
https://www.facebook.com/dafshoesclub/
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-11-08 09:43:20+00:00,813819.0,15407.0,,9706.0,PT10M15S,hd,false,Friday,615.0,0,['2019年韓國秋冬「新流行」！流行變化速度也太快😱...（有抽獎喔）｜愛莉莎莎Alisasa'],10.25
121,yiKXmXH1K_k,愛莉莎莎 Alisasa,在交友軟體上遇到的外國人 進度都很快嗎？！全英文約會｜愛莉莎莎Alisasa,"SweetRing下載連結：
https://reurl.cc/yyLMnM

-

Dylan的IG是這個，有興趣可以去追蹤他喔！
https://www.instagram.com/dylan_wbt/

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-11-01 09:31:16+00:00,842396.0,17908.0,,971.0,PT10M21S,hd,false,Friday,621.0,0,"['在交友軟體上遇到的外國人', '進度都很快嗎？！全英文約會｜愛莉莎莎Alisasa']",10.35
122,Y-iH7cbuAoc,愛莉莎莎 Alisasa,找女團Mamamoo設計師幫我燙頭髮！能脫離要韓不韓的命運？！｜愛莉莎莎Alisasa,"大家如果也想變韓XD
可以來這間美容院唷

OLLY Hair&Make_up
地址： 5F, 89-6 Cheongdam-dong, Gangnam-gu （清潭洞）
網址： www.zolly.co.kr
LINE ID： zozoin07 （不會中文 請用照片給他看！）

三原Japan頻道：
https://www.youtube.com/channel/UCCBq7s8VOCyek275uvq5lYQ

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-10-28 09:30:01+00:00,1494921.0,23557.0,,950.0,PT10M1S,hd,false,Monday,601.0,0,['找女團Mamamoo設計師幫我燙頭髮！能脫離要韓不韓的命運？！｜愛莉莎莎Alisasa'],10.016666666666667
123,Mgx1PLRlVGI,愛莉莎莎 Alisasa,馬來西亞最貴飯店：文華東方竟然只要台灣價錢的1/3😱 服務有什麼不一樣呢？ft. Jun醬 Tommy｜愛莉莎莎Alisasa,"這次的飯店又是在hotelsCombined找到最便宜的價格
：http://bit.ly/HotelsCombined-Alisasa
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-10-23 09:52:40+00:00,1374731.0,17604.0,,1154.0,PT11M38S,hd,false,Wednesday,698.0,0,"['馬來西亞最貴飯店：文華東方竟然只要台灣價錢的1/3😱', '服務有什麼不一樣呢？ft.', 'Jun醬', 'Tommy｜愛莉莎莎Alisasa']",11.633333333333333
124,2Z44LkAcA18,愛莉莎莎 Alisasa,形象全毀！公開我的超邋遢房間+出清我的二手貨！｜愛莉莎莎Alisasa,"有沒有覺得我清理房間的功力超強的呢？ＸＤ
而且我的二手貨價格好像真的很良心耶
所以大家快來買我的東西吧～～

【樂趣買下載連結】
iOS：http://apple.co/2bgKiyb
Android：http://bit.ly/2bgK7Tx
 
活動期間成功註冊為樂趣買會員，輸入活動邀請碼 【rakuma001】並且刊登1樣商品
就可以得到7-ELEVEN Haagen-Dazs冰品購物金兌換券乙份唷！
詳細活動說明大家可以參考：http://bit.ly/rakuma_a
樂天 ／ Rakuten ／ 樂趣買 ／ 二手

【物品連結】
Burberry 腰包：  https://rakuma.rakuten.com.tw/item/f1266955475378026941

ipad 32g： https://rakuma.rakuten.com.tw/item/f4775519994126878849

iPhone xs  256g：  https://rakuma.rakuten.com.tw/item/f1308753977797424423

小小兵爆米花桶： https://rakuma.rakuten.com.tw/item/f5702869498588673724

Marc Jacobs 相機包： https://rakuma.rakuten.com.tw/item/f8976556993170263429

Gucci皮帶： https://rakuma.rakuten.com.tw/item/f2042548051577189379

牛仔短裙：
https://rakuma.rakuten.com.tw/item/f0724887604511224159

米色抓皺上衣（韓國紅什麼有穿的～）： https://rakuma.rakuten.com.tw/item/f2757249380618751090

橘色短板上衣（Stylenanda穿搭影片出現過）https://rakuma.rakuten.com.tw/item/f7449213011333695856

淺藍色背心（兩餐影片出現過）：https://rakuma.rakuten.com.tw/item/f1684674167499964263

白色連身裙（小惡魔聯誼會活動穿的唷）： https://rakuma.rakuten.com.tw/item/f6812366470183013400
 
 


══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-10-18 09:30:07+00:00,1630796.0,18209.0,,968.0,PT11M50S,hd,false,Friday,710.0,0,['形象全毀！公開我的超邋遢房間+出清我的二手貨！｜愛莉莎莎Alisasa'],11.833333333333334
125,EyGEjVVZXPg,愛莉莎莎 Alisasa,台女態度突然轉變？！在交友軟體上假裝 「超有錢人」 女生會有什麼反應呢？Ft.小吳｜愛莉莎莎Alisasa,"大家覺得我們演的怎樣呢？
😂😂😂😎

Goodnight 下載連結：http://bit.ly/2LvQPEQ
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-10-11 09:57:17+00:00,1465501.0,26920.0,,930.0,PT10M19S,hd,false,Friday,619.0,0,"['台女態度突然轉變？！在交友軟體上假裝', '「超有錢人」', '女生會有什麼反應呢？Ft.小吳｜愛莉莎莎Alisasa']",10.316666666666666
126,-kVHc8WgoiQ,愛莉莎莎 Alisasa,開箱韓國富豪超浮誇生活！跟韓國土豪過一天！｜愛莉莎莎Alisasa,"有人想去ＲＯＹ的airbnb開趴的話其實蠻便宜的！
幫他宣傳一下... （不是業配唷！）

https://abnb.me/3M8ruZymLT
3룸 3베드 최대 16인 수용가능 (2층)

https://abnb.me/MccZjHAmLT
3룸 4베드 최대 16인 수용가능 (3층)




══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-10-04 09:55:06+00:00,2646482.0,32774.0,,1498.0,PT10M43S,hd,false,Friday,643.0,0,['開箱韓國富豪超浮誇生活！跟韓國土豪過一天！｜愛莉莎莎Alisasa'],10.716666666666667
127,o2Fx86HjveA,愛莉莎莎 Alisasa,「兩餐」299吃到飽正韓年糕鍋！原來要這樣吃！ 韓國人正統吃法大公開！ft 阿圓｜愛莉莎莎Alisasa,"這個影片是在兩餐 西門店拍攝
有沒有覺得韓國人兩餐吃法跟台灣人完全不一樣呢？
我自己吃兩餐的經驗讓我覺得
因為兩餐是自助式
好不好吃完全看個人造詣🤣
所以才做出今天這隻影片
希望大家未來都可以吃到像我們一樣好吃的兩餐！

影片中的作法
都是我們在拍攝前做很多功課😅
訪問兩餐的社長還有店員
還有參考一些韓國的部落格

其中蛋的作法連社長都不知道
是參考「有璟妍精」的影片的唷
大家有機會也可以去看看他們的影片✨

#兩餐 #두끼

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-09-26 09:20:26+00:00,3005733.0,39802.0,,1193.0,PT12M21S,hd,false,Thursday,741.0,0,"['「兩餐」299吃到飽正韓年糕鍋！原來要這樣吃！', '韓國人正統吃法大公開！ft', '阿圓｜愛莉莎莎Alisasa']",12.35
128,kHnehuAq4Ok,愛莉莎莎 Alisasa,開箱我的iPhone 11pro！實測相機後卻讓我失望的原因是..？｜愛莉莎莎Alisasa,"iPhone11pro

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-09-22 07:26:57+00:00,1098996.0,20157.0,,1441.0,PT11M42S,hd,false,Sunday,702.0,0,"['開箱我的iPhone', '11pro！實測相機後卻讓我失望的原因是..？｜愛莉莎莎Alisasa']",11.7
129,qdG9mD8BmEw,愛莉莎莎 Alisasa,在東京不看金額「大解放」之夜...卻遇到一堆怪叔叔搭訕！Ft 阿圓 金針菇 RU醬｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-09-20 10:02:01+00:00,1323381.0,17763.0,,734.0,PT10M27S,hd,false,Friday,627.0,0,"['在東京不看金額「大解放」之夜...卻遇到一堆怪叔叔搭訕！Ft', '阿圓', '金針菇', 'RU醬｜愛莉莎莎Alisasa']",10.45
130,PfwnJuEGSQo,愛莉莎莎 Alisasa,一天吃四家大腸麵線！到底那間能得到冠軍呢？｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-09-16 10:29:54+00:00,669470.0,10735.0,,1173.0,PT11M2S,hd,false,Monday,662.0,0,['一天吃四家大腸麵線！到底那間能得到冠軍呢？｜愛莉莎莎Alisasa'],11.033333333333333
131,Cookjfv7e2g,愛莉莎莎 Alisasa,男生小心！如何破解一輩子工具人的命運？｜愛莉莎莎Alisasa,"Goodnight 下載連結：http://bit.ly/2LvQPEQ

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-09-03 10:10:51+00:00,599986.0,15279.0,,1310.0,PT10M57S,hd,false,Tuesday,657.0,0,['男生小心！如何破解一輩子工具人的命運？｜愛莉莎莎Alisasa'],10.95
132,Ulxn88ekY7o,愛莉莎莎 Alisasa,【不專業社會觀察#3】台灣常見四種「要韓不韓」打扮！｜愛莉莎莎Alisasa,"如果大家喜歡韓風請繼續往下看🤣
想要走更正宗韓妞的路線可以參考影片中分享的產品哦！

日拋隱形眼鏡：
Freshlook新自然系列彩色日拋-蜜糖棕
Freshlook新自然系列彩色日拋-曜目黑
Freshlook秘境系列彩色日拋-秘境琥珀
Freshlook秘境系列彩色日拋-秘境冰灰
Freshlook秘境系列彩色日拋-秘境湛藍
（我自己是去仁愛眼鏡買的 但應該還有其他通路）

睫毛：
Marico Salon 
地址： 10688台北市大安區忠孝東路四段170巷22號
睫毛師ig: s_pring_ 

電棒規格：

34mm 電捲棒
Ghd 離子夾


頭髮造型by
@mpalacerenee (ig)

幫我剪空氣瀏海&染髮的人
@junteng_7
 （pluus 五號店店長）
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-08-29 10:06:04+00:00,1336128.0,30340.0,,1985.0,PT11M12S,hd,false,Thursday,672.0,0,['【不專業社會觀察#3】台灣常見四種「要韓不韓」打扮！｜愛莉莎莎Alisasa'],11.2
133,4UcnnV2c4ds,愛莉莎莎 Alisasa,【開箱】日本最低分飯店 (4.8分)，恐怖的都藏在床底😱... ft. Joeman｜愛莉莎莎Alisasa,"你們覺得4.8分的旅館如何呢？
來看Joeman的9.3星旅館壓壓驚：
https://youtu.be/rPuZRQMWfck

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-08-23 10:09:24+00:00,1734951.0,27733.0,,1400.0,PT11M12S,hd,false,Friday,672.0,0,"['【開箱】日本最低分飯店', '(4.8分)，恐怖的都藏在床底😱...', 'ft.', 'Joeman｜愛莉莎莎Alisasa']",11.2
134,zh07plExEoU,愛莉莎莎 Alisasa,揭露台北有錢人的約會，一天竟然要花近10000元！😱｜愛莉莎莎Alisasa,"這次挑戰用10000塊預算帶大家去體驗有錢人的約會！
大家覺得這次的行程怎麼樣呢？

我覺得這個約會真的是蠻夢幻的！！
從頭到尾真的有像公主般的待遇～
但是我覺得也可以給希望有一個比平常再更精緻約會的情侶一個參考～
比如說剛好是你們的紀念日或情人節～～
 
但！沒有情人也沒關係，用JD來約會，
說不定就可以遇到一場你從沒體驗過的約會唷！
👉  https://reurl.cc/N5rlq
══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-08-19 10:33:24+00:00,1688705.0,25758.0,,1640.0,PT12M13S,hd,true,Monday,733.0,0,['揭露台北有錢人的約會，一天竟然要花近10000元！😱｜愛莉莎莎Alisasa'],12.216666666666667
135,0_SDcw3gzU4,愛莉莎莎 Alisasa,開箱YouTuber小時候超糗的照片 愛就是互相傷害❤️！懷舊星期五｜愛莉莎莎Alisasa,"來看看其他人的主題影片！

阿滴總召 https://youtu.be/xx02xeS8mXs
萌萌噠 (黃氏兄弟) https://youtu.be/s7yqrz6EPKs
ㄎㄧㄤ掉 (搞神馬) https://youtu.be/Brur5OJsm9s
小天才 (啾啾鞋) https://youtu.be/WYtCLDK8Ue8
整個不爽 (1+1) https://youtu.be/AiG5TmfXScs
好好吃 (千千) https://youtu.be/c7ZhYPhHJ5Y
肥嘟嘟 (I.C Charlie) https://youtu.be/RQBxwcCNlEA
畢業照 (黑羽) https://youtu.be/TyHG9CCBN5g
被偷拍 (阿傑) https://youtu.be/lcAojBvE45o
醜小鴨 (鍾明軒) https://youtu.be/Txv8D4yl4mU
出乃玩 (愛莉莎莎)
清涼照 (滴妹) https://youtu.be/JqYJWxwPbIc
在衝三小 (蔡哥) https://youtu.be/rcJVNhLYKS0
Cosplay (安啾) https://youtu.be/wb7IH-bpMCs
加分題 (蔡桃貴) https://youtu.be/-cU-Hv8Zf5I

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-08-16 11:00:00+00:00,788499.0,17316.0,,1138.0,PT11M24S,hd,false,Friday,684.0,0,"['開箱YouTuber小時候超糗的照片', '愛就是互相傷害❤️！懷舊星期五｜愛莉莎莎Alisasa']",11.4
136,MCj_1j93yOs,愛莉莎莎 Alisasa,【韓國紅什麼#4】今年夏天超夯「漁網妹」是什麼意思？！2019夏天的最新流行是...？ft.阿圓 金針菇｜愛莉莎莎Alisasa,"一週花費的影片我已於8/9凌晨2:30下架，下架前也有回覆留言的網友們並且致歉
同步也在本支影片說明，在上一支影片中我並不是不尊重和我一起工作的攝影師及化妝師的專業，我相當敬佩且信任他們，也是我合作好一陣子的重要夥伴，拍韓國紅什麼這支影片當天攝影師也在現場，因為有他才能讓我的照片更好看更吸引人
關於觀眾覺得的奢侈日常生活，其實每一個花錢都有我背後選擇的原因，但這一切我都沒有在影片中表達清楚，所以造成大家的負面觀感，是我需要檢討的地方，如果有不喜歡那隻影片的觀眾，我想再次跟你們道歉！
未來在影片言論上我會更加謹慎，避免再發生類似的狀況，謝謝大家！

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-08-11 09:44:20+00:00,609354.0,17380.0,,8547.0,PT11M36S,hd,false,Sunday,696.0,0,"['【韓國紅什麼#4】今年夏天超夯「漁網妹」是什麼意思？！2019夏天的最新流行是...？ft.阿圓', '金針菇｜愛莉莎莎Alisasa']",11.6
137,epN_NegWAK0,愛莉莎莎 Alisasa,【台灣Vlog】台北俗第一次來羅東夜市！一堆沒吃過的宜蘭美食出乎意料好吃又便宜！Ft.居妮、金針菇、Blaire 、艾琳、阿圓、米鹿 ｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-07-28 09:56:41+00:00,1173399.0,14972.0,,1122.0,PT10M27S,hd,false,Sunday,627.0,0,"['【台灣Vlog】台北俗第一次來羅東夜市！一堆沒吃過的宜蘭美食出乎意料好吃又便宜！Ft.居妮、金針菇、Blaire', '、艾琳、阿圓、米鹿', '｜愛莉莎莎Alisasa']",10.45
138,atiVMIOMG_k,愛莉莎莎 Alisasa,韓國全國票選最好玩的景點是....？好玩到本性暴露（我好吵😭）｜愛莉莎莎Alisasa,"有沒有覺得愛寶很可愛
來了都會自動返老還童變成三歲🤣🤣🤣

想要抽愛寶門票的話：
►黑松FIN活動資訊  https://www.heysong-fin.com.tw
7/15-8/13 購買黑松FIN活動限定商品：
(sparkle)FIN纖氣泡水/510ml
(sparkle)FIN健康補給飲料/975ml
(sparkle)FIN健康補給飲料/580ml

瓶蓋掃描QR CODE 登入會員 立即開獎
每天隨機抽出 日本環球影城 或 韓國愛寶樂園 或 泰國水世界樂園 機票+門票一名
8/14再抽出大獎 美國加州迪士尼 機票+飯店+門票四人份 一名

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-07-26 11:00:00+00:00,745373.0,11048.0,,595.0,PT11M6S,hd,false,Friday,666.0,0,['韓國全國票選最好玩的景點是....？好玩到本性暴露（我好吵😭）｜愛莉莎莎Alisasa'],11.1
139,mhaVs7zgDwI,愛莉莎莎 Alisasa,【開箱】住兩晚「韓國最貴飯店」: 四季酒店半夜的「特殊服務」把我嚇歪了！｜愛莉莎莎Alisasa,"══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-07-24 10:30:03+00:00,2079483.0,28226.0,,1466.0,PT11M56S,hd,false,Wednesday,716.0,0,"['【開箱】住兩晚「韓國最貴飯店」:', '四季酒店半夜的「特殊服務」把我嚇歪了！｜愛莉莎莎Alisasa']",11.933333333333334
140,4sDLfNUFB3w,愛莉莎莎 Alisasa,【交友】在台北花「兩百元」 有辦法浪漫約會一整天嗎？（看電影＋美食＋運動＋喝酒＋美景全包）｜愛莉莎莎Alisasa,"大家覺得這個「超小資」約會還ok嗎？
想要交朋友的話，
weTouch下載連結：https://reurl.cc/xrd04

══════════════════════════════
任何合作邀約請洽Pressplay Email :
alisasa@pressplay.cc
══════════════════════════════
追蹤我 Follow Me 
★Facebook: https://www.facebook.com/alisasa11111/
★Instagram: goodalicia
══════════════════════════════",,2019-07-18 10:14:42+00:00,994647.0,20386.0,,1445.0,PT10M39S,hd,false,Thursday,639.0,0,"['【交友】在台北花「兩百元」', '有辦法浪漫約會一整天嗎？（看電影＋美食＋運動＋喝酒＋美景全包）｜愛莉莎莎Alisasa']",10.65
